0,7,7,7,9,9,6,18,18,17,13,9,22,26,43,50,50,3,17,17,38,38,26,18,13,11,8,6,15,20,20,17,10,31,31,21,21,20,18,18,5,18,18,12,12,20,20,19,19,17,10,10,3,3,3,19,19,5,4,4,12,12,10,10,9,9,17,17,7,16,16,8,6,5,8,8,2,8,8,18,18,8,6,11,11,10,9,9,4,10,22,22,8,7,7,4,3,1,6,10,10,8,29,29,8,3,6,8,21,21,7,7,7,22,25,25,15,15,9,21,21,17,14,18,18,21,21,19,19,12,2,13,13,9,6,7,12,13,13,13,9,5,5,5,12,16,19,19,9,5,14,14,5,3,10,10,11,11,4,2,26,26,9,4,21,24,27,27,9,13,13,6,31,31,15,1,5,5,4,4,1,11,18,49,49,21,21,17,13,13,10,6,2,1,1,1,4,7,7,4,12,12,10,1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,1,1,1,1,2,2,2,2,2,2,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,0,1,1,0,2,2,1,1,2,2,0,1,2,2,1,2,2,3,3,1,1,1,0,0,1,1,1,2,2,1,1,3,3,1,1,1,1,1,0,1,1,1,1,1,2,2,1,0,2,2,0,0,2,2,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,3,3,1,1,2,2,1,1,1,1,3,3,1,1,1,2,2,1,3,3,1,1,1,1,1,1,3,3,1,3,3,1,1,1,2,2,2,2,2,2,2,3,3,2,1,4,4,6,6,2,1,2,2,10,10,4,2,1,1,6,6,1,1,5,5,4,0
24,19,22,21,21,5,6,18,19,19,13,9,23,27,43,48,48,13,20,20,41,41,27,18,13,11,9,6,14,20,20,19,20,30,30,32,25,27,26,18,7,19,19,13,13,20,20,19,16,19,19,26,22,12,12,13,16,14,20,20,11,13,16,11,6,12,12,21,22,21,19,16,18,24,16,18,18,18,18,20,20,10,21,25,19,15,15,13,9,6,19,19,16,16,17,13,13,15,14,13,11,9,19,19,21,17,14,20,26,26,25,28,24,18,26,30,28,27,31,34,23,21,21,24,24,17,20,19,27,23,22,28,16,25,29,26,14,20,29,18,17,21,22,27,30,29,27,19,18,23,21,31,29,29,20,17,12,13,13,15,23,23,19,23,31,22,17,23,27,27,28,28,28,20,17,19,18,13,18,15,13,19,24,37,37,19,19,18,13,9,9,2,3,3,4,4,4,5,7,10,15,14,7,2,2,2,2,1,3,3,2,2,1,1,1,2,3,3,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,1,1,1,1,2,1,1,2,2,2,2,2,1,2,2,1,2,1,3,3,2,2,1,1,1,1,2,1,1,3,2,2,2,2,1,2,3,2,2,1,2,2,2,3,3,3,3,2,2,3,3,3,2,2,2,1,2,2,1,1,1,2,2,1,1,2,1,1,2,1,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,3,2,1,1,2,2,2,2,1,1,1,2,2,2,2,3,3,3,2,2,2,2,2,2,1,2,2,3,3,3,3,3,2,2,2,1,2,2,2,2,2,4,4,3,2,2,2,4,4,3,3,4,4,3,3,8,8,6,7,8,6,6,5,3,4,5,7,8,7,6,4,4,5,5
15,18,22,36,36,9,5,16,16,13,17,12,21,27,30,30,31,24,24,24,26,45,45,21,13,11,8,5,10,11,16,19,20,21,31,36,34,27,26,14,17,28,28,13,14,17,21,21,18,20,20,14,11,12,6,12,13,12,10,12,12,10,10,10,14,14,14,12,23,23,25,17,17,14,16,16,8,18,18,20,20,20,23,19,15,15,14,14,10,6,18,18,18,18,9,15,19,19,14,13,11,9,7,16,13,13,14,20,25,25,14,22,22,9,7,28,28,24,31,34,23,21,15,22,22,20,20,19,27,23,21,37,37,10,5,20,20,20,29,18,13,13,20,27,27,29,27,17,14,23,21,22,29,29,20,17,12,13,12,8,22,22,15,11,16,19,17,23,22,25,28,28,23,13,17,19,23,16,20,28,29,29,25,34,34,16,16,13,9,11,11,4,4,4,4,4,4,5,8,12,15,5,2,0,2,2,1,1,3,3,1,2,2,1,2,2,1,2,2,2,1,2,1,1,1,1,2,0,1,1,1,2,2,2,1,1,2,3,3,1,2,2,1,1,1,2,2,1,2,1,2,2,2,4,4,1,2,2,1,1,1,1,2,2,2,2,2,3,3,3,2,2,2,2,1,1,3,3,2,1,1,2,1,3,3,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,2,2,2,2,2,0,0,1,1,1,1,1,1,2,2,2,2,1,1,1,2,2,1,2,2,3,1,2,3,3,3,1,1,1,2,1,1,2,1,2,3,4,4,2,2,2,2,1,1,3,1,2,3,3,0,2,2,2,1,1,1,2,2,1,1,2,2,3,3,2,2,2,4,4,3,4,5,6,7,5,8,8,6,7,8,4,4,5,5,6,5,7,8,7,6,4,5,5,5
10,10,9,31,31,16,4,14,14,6,17,12,20,24,29,41,41,32,24,10,20,49,49,24,13,13,8,5,7,16,16,20,22,21,31,36,34,20,25,19,14,20,20,19,19,15,23,23,18,17,28,28,11,12,8,10,13,12,11,16,16,20,20,10,14,17,12,12,13,23,25,21,16,15,16,16,19,26,26,14,14,20,23,19,27,27,13,10,10,7,13,13,15,15,15,23,23,11,11,16,18,16,8,8,15,23,22,18,25,25,16,23,23,15,20,10,17,19,25,20,19,18,17,22,29,36,31,22,21,22,16,39,39,17,22,21,21,19,22,20,14,14,10,3,14,18,14,11,11,13,10,15,19,24,25,22,21,15,7,7,13,13,11,11,16,19,17,16,21,24,23,10,22,22,16,19,23,16,20,28,29,29,25,30,30,15,11,8,3,13,13,6,5,4,3,2,4,5,8,12,7,2,1,1,1,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,1,2,1,0,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,2,1,1,1,1,2,2,1,1,1,1,3,3,2,2,2,0,2,3,2,2,2,2,2,2,2,2,1,3,3,2,1,1,1,1,2,2,1,1,1,1,3,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,0,2,2,1,1,1,0,1,2,1,2,2,3,3,2,2,2,2,2,2,2,2,2,2,3,1,1,2,2,2,1,1,1,1,2,3,3,3,4,2,1,1,1,3,2,2,3,2,1,1,1,1,1,0,1,3,3,2,2,2,2,3,3,3,3,4,4,5,3,4,5,6,7,5,3,5,4,4,3,6,6,4,7,7,8,5,5,6,7,5,6,8,9
25,16,13,27,27,12,10,11,10,3,10,10,32,39,39,26,26,21,17,18,19,44,44,20,13,13,7,3,6,10,11,20,22,21,24,26,31,26,25,19,11,11,18,26,26,21,20,18,22,22,24,24,15,10,10,10,12,12,11,15,19,20,7,5,9,17,12,10,13,20,22,21,16,26,26,14,17,14,17,18,11,12,12,14,26,26,16,11,12,13,7,13,15,22,22,15,29,29,11,16,24,28,22,22,15,24,22,22,25,25,24,31,31,17,36,36,17,19,25,20,21,18,17,20,29,36,31,23,19,24,23,43,43,17,22,19,17,17,22,20,12,9,10,14,14,18,14,11,13,13,10,15,19,24,29,24,21,15,11,11,12,12,11,14,15,14,11,8,15,15,8,11,24,24,16,16,18,21,4,17,27,21,19,29,29,11,10,8,2,14,14,6,5,2,2,4,3,3,5,3,3,2,1,1,1,1,2,2,1,1,2,2,1,1,1,2,2,2,1,1,1,1,1,0,2,1,2,1,1,1,1,2,2,1,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,2,0,1,2,2,0,1,1,2,3,3,2,1,1,1,2,3,1,2,1,2,1,1,2,2,1,1,2,2,2,1,1,2,2,2,1,1,1,3,3,1,1,2,2,1,1,1,1,1,3,3,1,1,1,1,1,2,2,1,3,3,1,1,0,1,1,2,1,1,2,3,3,2,2,2,2,2,2,2,3,3,2,2,1,2,2,1,1,0,1,1,1,2,2,2,3,5,5,1,1,1,1,2,2,2,3,3,1,2,2,1,1,1,3,3,2,2,2,2,2,3,3,2,5,5,5,3,4,4,2,3,3,1,3,3,3,2,6,6,5,8,8,8,6,6,6,7,5,6,8,9
25,30,25,30,30,21,22,17,13,5,12,12,34,40,40,21,20,21,23,19,20,38,38,13,16,16,4,4,3,7,8,10,15,27,25,23,31,29,24,14,14,7,18,19,19,21,20,18,19,19,19,19,12,8,10,9,13,8,8,15,19,20,17,14,10,9,9,7,13,19,19,13,15,39,39,11,16,30,23,20,22,21,22,18,23,23,14,14,14,22,24,13,10,22,22,21,36,36,22,21,24,28,39,39,12,24,22,19,24,19,30,30,24,19,39,39,21,16,17,18,21,18,12,17,19,18,26,25,28,24,23,41,41,16,18,21,13,45,45,20,21,14,9,20,20,9,10,14,20,20,13,14,11,13,29,24,16,14,14,7,5,11,15,23,21,17,13,14,14,14,18,16,21,21,20,20,18,21,15,22,27,21,19,28,28,10,4,4,3,17,17,4,4,3,3,4,3,3,5,3,1,2,3,2,1,1,3,3,2,1,1,2,1,2,2,3,2,2,2,2,1,3,3,2,2,2,2,1,2,2,2,2,2,1,2,1,0,1,2,2,2,3,3,1,1,2,2,2,1,1,2,2,1,2,2,1,1,2,2,2,2,2,1,1,1,2,2,1,1,1,1,0,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,3,3,1,1,2,2,1,1,3,1,1,3,3,1,1,1,1,1,2,2,1,3,3,2,1,1,1,1,1,1,1,2,2,1,1,2,2,2,3,2,2,3,3,2,3,2,2,2,1,1,0,1,1,1,2,2,2,3,6,6,1,2,1,1,2,2,3,3,3,1,2,2,1,1,1,3,3,1,2,2,1,2,3,3,2,5,5,4,4,4,4,2,2,2,3,3,3,3,2,6,6,6,7,7,7,7,7,7,5,10,11,12,12
22,30,25,26,33,31,28,18,13,11,16,16,34,34,31,32,32,32,23,24,26,36,36,12,14,14,6,5,6,10,14,15,26,29,36,24,27,29,24,24,10,7,25,25,20,21,19,10,14,14,16,16,16,10,7,10,13,10,10,21,21,13,17,16,14,13,15,12,12,17,24,27,9,31,37,40,31,30,23,20,23,25,31,30,20,23,23,17,17,22,24,16,10,16,24,24,24,24,22,21,21,16,33,33,25,22,10,17,24,20,26,26,27,31,32,23,20,23,23,18,24,20,18,18,19,18,16,25,28,20,20,19,34,23,20,28,28,44,44,20,21,19,23,22,18,13,13,19,25,19,12,14,16,12,17,17,6,8,8,7,14,14,18,23,21,17,13,11,19,23,20,16,20,20,14,17,17,21,34,23,25,21,13,19,19,6,3,6,6,13,13,3,3,4,3,3,2,2,2,1,1,1,3,3,1,2,2,3,3,1,1,1,1,1,2,3,2,2,3,3,4,4,3,2,2,1,2,1,2,2,1,0,2,1,1,1,2,1,1,1,2,2,2,1,2,2,2,3,2,1,3,1,1,2,2,1,1,2,2,1,2,2,1,1,3,3,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,1,1,4,4,1,1,1,1,1,2,3,1,0,2,2,1,1,1,1,1,2,1,1,3,2,2,2,2,1,1,1,2,2,3,3,1,1,1,1,2,3,1,1,2,2,1,3,2,4,4,1,1,1,1,2,2,1,1,2,4,4,4,2,3,3,1,3,1,3,2,3,3,3,3,1,2,2,3,1,1,1,1,2,5,5,3,2,5,9,4,3,3,3,2,2,3,3,3,3,3,6,8,7,5,7,7,6,6,6,6,7,13,17,20,19
4,9,15,38,38,31,28,18,16,16,7,30,39,39,28,24,30,30,22,23,25,33,33,13,10,14,14,7,11,17,17,15,39,39,36,35,24,16,43,43,11,6,22,22,23,23,17,9,9,9,20,20,19,15,7,10,11,10,21,27,27,21,21,16,14,13,15,14,20,18,24,27,22,12,37,40,31,25,22,19,23,31,35,32,30,28,18,13,23,23,23,16,13,12,16,20,20,23,23,18,21,24,22,18,25,22,22,17,20,21,21,22,27,31,32,23,21,24,20,41,41,20,16,16,24,30,26,24,16,13,20,19,34,28,24,28,30,39,34,20,20,29,31,26,18,13,13,19,25,19,12,12,16,12,23,23,9,7,11,9,22,22,18,20,16,12,12,15,19,23,20,16,16,16,12,10,16,16,34,23,15,11,12,15,15,6,4,6,5,10,10,4,4,4,3,2,2,2,1,1,1,3,3,3,1,2,2,3,3,1,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,1,0,1,3,3,1,1,2,2,2,1,1,2,2,2,3,2,2,3,1,1,2,1,1,1,2,2,2,2,2,2,1,2,1,1,1,2,1,1,1,2,2,2,2,1,2,2,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,3,3,1,2,2,1,1,1,1,1,1,2,2,1,2,1,1,1,1,3,2,3,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,3,2,3,2,1,2,3,3,2,1,1,2,1,1,1,2,2,1,2,6,6,7,11,10,9,4,3,3,2,2,3,3,6,3,3,6,7,10,10,10,10,10,10,6,5,7,15,22,30,33,30
9,12,20,40,40,15,9,10,16,16,10,33,40,40,28,24,30,30,23,23,25,32,32,13,9,16,16,8,11,17,17,27,54,54,35,35,24,7,44,44,16,16,17,28,41,41,15,11,7,5,19,19,16,16,12,6,8,10,20,20,20,24,24,15,9,7,17,17,20,18,16,15,22,14,10,26,29,23,23,19,21,31,35,32,36,37,27,22,13,19,19,13,16,16,11,23,23,21,21,18,21,24,23,18,18,18,24,24,16,11,16,22,22,23,19,23,19,24,16,43,43,12,6,22,35,30,26,24,17,28,33,31,28,28,27,27,30,39,19,23,28,29,31,26,16,11,11,16,16,12,11,11,10,7,10,12,21,21,13,9,8,22,21,20,16,12,17,17,17,19,21,19,15,15,16,17,9,13,23,23,15,14,10,9,9,4,4,4,4,11,11,6,5,4,4,1,1,1,1,2,3,2,2,4,5,2,1,4,4,1,1,2,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,1,1,1,1,2,2,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,3,3,1,1,1,2,2,2,3,2,1,1,2,2,1,2,2,1,1,1,2,2,3,3,2,2,1,1,1,2,2,1,2,1,0,2,2,2,2,2,3,3,2,2,2,2,1,1,2,1,1,1,1,2,2,2,2,1,2,2,2,1,1,2,2,1,1,1,2,2,2,3,3,2,2,2,2,1,3,3,2,3,2,1,3,2,1,1,1,1,1,1,1,2,1,1,1,1,4,4,3,2,3,2,1,2,2,1,2,2,3,3,1,1,1,1,3,3,3,3,3,6,13,13,11,10,4,4,4,2,2,4,4,4,6,5,8,9,10,10,10,10,10,11,9,9,13,16,16,22,30,33,30
9,12,20,65,65,23,9,10,9,16,11,36,44,44,41,30,19,24,18,19,29,38,38,14,10,13,13,13,17,21,21,16,55,55,16,7,7,10,44,44,17,17,17,29,43,43,12,12,5,8,18,18,15,15,14,7,3,10,20,20,25,25,25,20,15,8,16,16,10,16,16,16,15,15,13,13,17,24,24,15,10,13,18,29,36,37,27,22,11,17,17,13,16,16,13,21,21,10,15,17,17,23,23,15,18,18,11,30,30,10,15,15,14,13,15,19,17,19,22,25,25,8,19,22,35,27,27,13,12,28,33,31,21,26,27,24,30,34,19,23,28,29,18,14,9,7,11,16,30,30,16,9,5,7,22,22,19,19,16,19,18,22,21,13,12,12,15,14,12,16,21,20,15,15,16,17,20,17,16,16,11,14,10,8,9,9,10,6,4,8,10,10,4,3,3,2,1,1,2,2,3,3,2,4,5,2,3,3,2,1,1,2,1,1,1,2,2,1,2,1,1,1,2,2,2,2,2,1,2,1,3,3,2,2,1,1,2,2,1,1,2,3,3,2,2,2,1,2,2,2,1,2,2,2,2,1,3,2,1,1,3,2,2,2,2,1,2,2,2,1,3,3,1,2,2,2,2,2,0,1,0,1,2,2,1,1,2,2,2,2,3,3,2,2,2,2,2,2,3,2,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,2,1,2,2,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,2,2,3,2,1,3,5,5,1,2,2,2,2,1,2,2,2,3,3,1,2,1,3,3,4,4,3,4,10,13,12,12,5,3,4,4,3,2,4,4,5,4,6,8,9,10,11,16,16,15,13,12,13,9,16,18,20,17,17,16
