0,12,12,12,12,9,6,6,4,3,2,3,3,10,17,17,9,8,21,21,8,5,3,11,11,7,7,10,15,15,8,18,38,38,26,11,7,21,21,16,15,20,20,15,12,11,11,10,3,3,4,4,2,1,3,3,1,1,1,0,1,1,1,1,0,1,1,2,2,2,2,2,2,1,2,2,0,1,1,1,1,2,2,2,2,2,2,3,3,2,2,2,2,1,1,1,7,10,10,5,4,4,1,3,4,4,4,1,1,1,1,1,1,1,1,4,6,6,3,2,1,1,2,2,2,2,2,2,3,3,3,1,1,1,2,2,1,1,1,2,2,2,1,1,3,3,1,1,1,2,2,2,2,2,1,1,1,1,2,2,2,7,7,7,7,7,15,15,4,4,3,10,10,10,4,11,11,9,9,10,23,23,8,3,14,14,13,3,0,1,1,1,1,1,1,3,3,1,2,2,1,1,1,2,2,2,7,7,17,17,2,1,6,16,17,17,17,8,7,11,13,15,20,20,22,22,33,33,10,7,10,16,16,7,6,5,4,2,2,3,10,10,4,11,11,17,17,16,12,12,23,23,20,6,19,20,20,6,22,32,32,6,1,1,1,4,12,13,13,12,2,4,4,12,12,1,5,7,7,3,5,6,6,3,3,3,10,12,12,3,3,12,23,23,15,15,15,15,17,17,9,11,11,4,4,2,16,18,18,13,10,10,8,7,7,7,2,1,4,4,5,5,4,26,26,14,14,5,24,24,15,12,11,10,10,10,6,14,14,7,7,7,12,12,4,4,33,33,19,11,9,21,21,5,5,12,12,11,4,3,9,12,12,5,3,12,12,4,4,9,9,3,2,4,7,7,4,4,4,11,11,6,2,1,1,5,7,7,5,4,7,15,25,25,10,10,1,5,5,5,0
15,19,13,9,8,8,8,11,12,14,17,16,22,17,16,16,17,19,13,12,12,8,9,9,9,7,9,8,31,31,17,18,29,29,25,13,19,25,20,13,13,17,33,33,16,11,9,9,7,4,7,6,2,3,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,3,3,2,2,3,3,2,2,3,1,2,3,2,5,10,10,5,4,3,4,6,6,5,5,3,2,2,1,1,1,2,3,5,5,5,2,2,2,2,2,2,2,2,2,1,3,3,3,1,1,1,2,2,1,2,2,1,2,2,2,3,3,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,4,8,8,6,8,20,20,12,16,12,6,4,10,10,10,7,13,15,17,23,23,3,6,11,12,12,3,2,3,2,2,3,3,3,4,4,2,2,1,2,2,1,1,4,7,9,8,15,15,2,1,11,22,22,16,13,14,14,17,17,18,23,28,23,24,37,37,10,8,6,17,17,7,5,3,5,9,15,16,18,15,12,8,8,17,17,19,24,27,27,24,32,27,18,16,15,15,21,38,38,6,2,2,2,8,12,12,12,8,2,3,3,6,10,8,7,7,4,7,7,7,5,3,4,6,17,17,8,3,5,14,23,23,12,12,12,12,14,14,9,10,10,7,14,12,15,18,18,14,11,11,6,6,6,5,5,5,9,7,8,8,7,21,21,15,14,11,24,24,16,13,10,9,12,12,5,17,17,9,13,13,8,16,16,11,28,28,20,22,15,23,23,21,22,18,15,6,4,4,10,13,13,6,7,16,16,10,4,10,10,5,6,7,11,11,8,11,13,11,8,5,5,7,9,10,6,6,4,5,4,9,14,21,20,14,12,10,6,5,7
12,19,19,19,16,16,16,11,18,19,13,22,22,17,13,12,12,12,10,13,13,7,8,6,5,7,9,10,30,30,30,18,18,24,24,14,19,25,16,17,13,22,32,32,11,6,7,7,5,4,7,6,6,3,2,2,3,1,0,2,2,3,2,2,1,1,2,2,2,2,2,2,3,2,1,1,1,2,2,2,1,1,1,3,4,4,1,3,3,2,2,3,2,2,3,2,2,7,8,4,4,5,4,6,6,3,3,2,2,1,1,2,3,3,3,4,3,2,1,2,2,2,1,2,3,3,1,1,2,2,3,2,1,1,1,1,1,2,2,1,2,2,2,3,3,4,3,2,2,2,3,3,1,2,2,1,1,4,4,2,2,3,6,6,6,8,14,16,16,7,6,6,3,2,7,9,9,9,14,17,14,14,4,10,12,12,6,2,2,3,3,2,3,3,4,4,3,1,2,2,2,2,2,4,5,7,9,16,16,11,2,6,12,28,28,13,6,22,22,18,20,20,24,28,26,25,25,25,14,5,6,13,13,8,5,2,8,11,12,16,18,17,15,13,11,16,16,10,17,20,33,33,32,27,17,16,14,15,21,22,22,6,4,3,3,11,11,12,12,5,2,3,3,3,10,10,7,7,7,9,10,10,5,5,7,8,18,18,9,3,5,14,20,20,14,14,12,12,12,12,8,7,10,10,10,12,11,15,16,16,13,12,11,11,8,5,8,8,4,9,9,8,8,13,24,24,10,14,22,22,15,11,10,8,12,12,5,11,11,8,7,7,7,12,13,9,16,18,20,13,15,19,19,11,16,17,15,15,9,6,6,10,10,10,8,14,14,11,7,9,11,11,6,7,8,6,5,7,9,11,8,7,6,4,9,10,8,6,4,8,11,10,6,13,20,14,12,12,12,7,2
13,9,19,19,16,18,13,13,18,19,23,21,15,18,11,15,15,12,8,10,7,6,6,4,7,8,15,15,25,25,25,20,16,31,31,11,14,14,16,23,20,15,29,29,10,5,7,7,6,4,3,4,6,3,2,2,3,2,2,2,3,3,3,3,1,2,2,1,2,1,4,4,4,2,1,1,1,2,2,2,1,1,1,2,3,3,3,3,2,2,2,2,3,1,1,1,2,2,7,5,4,5,4,5,3,3,1,1,1,3,3,4,4,3,3,2,2,1,1,2,2,2,2,2,2,3,3,2,2,2,3,2,2,2,2,1,1,1,2,2,2,2,2,3,4,4,3,2,3,3,3,2,2,2,3,2,4,4,3,3,3,4,4,5,5,5,12,21,21,9,8,10,7,3,5,5,9,7,11,16,14,2,10,11,11,7,4,2,2,2,3,4,3,2,3,3,3,2,2,1,1,2,3,6,6,9,9,20,20,9,2,13,15,25,25,10,8,21,21,19,19,20,34,34,26,25,17,15,15,6,5,9,9,7,5,2,8,13,13,10,9,17,15,13,11,17,17,10,8,14,43,43,19,23,23,15,16,12,12,15,9,6,4,3,7,9,12,12,11,5,2,3,3,9,9,10,6,7,10,12,9,8,5,5,8,8,17,17,7,6,8,16,17,17,17,17,11,10,11,11,7,4,9,11,11,8,9,8,11,11,15,15,11,12,10,8,6,5,4,9,13,11,8,10,26,26,10,14,15,15,14,9,9,8,12,12,4,5,9,9,5,7,7,6,7,9,9,16,16,20,21,15,15,10,7,8,12,15,16,8,7,7,12,12,9,10,12,12,10,6,13,13,6,5,5,5,5,4,4,6,7,7,6,4,5,8,8,6,8,8,11,10,9,9,8,9,8,18,18,9,2
16,19,13,11,15,18,16,17,17,17,23,18,17,18,16,10,11,11,9,11,11,4,4,3,2,8,16,18,28,28,21,15,16,34,34,15,11,12,24,24,20,17,23,23,7,5,5,7,7,5,4,4,4,3,2,1,1,3,3,1,3,3,3,3,1,3,3,1,1,1,3,3,3,2,1,2,2,1,1,1,1,1,1,1,2,3,3,3,3,3,2,2,3,1,1,2,2,2,5,5,4,4,4,4,3,1,1,1,2,2,2,3,3,2,2,2,2,1,1,1,1,3,3,1,2,2,3,2,2,2,3,3,2,1,1,2,2,1,1,2,2,2,3,5,5,5,3,2,3,3,3,2,4,6,6,6,6,7,8,5,5,5,5,4,4,4,11,21,21,11,8,10,10,10,6,6,6,6,4,6,6,9,12,12,6,4,4,3,2,2,3,5,4,4,2,4,4,2,2,2,2,4,6,7,11,12,6,19,19,5,4,19,19,22,22,7,11,15,30,30,18,19,35,35,14,17,17,12,7,5,5,5,5,5,5,3,8,12,12,8,11,11,11,9,11,16,16,8,7,9,37,37,23,16,23,24,16,14,13,10,9,4,2,4,11,11,11,11,8,4,2,2,4,12,12,8,8,4,10,12,9,4,5,5,8,11,14,14,5,7,15,18,14,14,22,18,15,13,10,8,6,5,9,9,8,7,9,9,8,6,14,14,11,12,11,11,9,6,5,9,21,19,12,7,23,23,11,9,13,12,12,10,10,10,10,9,9,4,5,5,5,9,9,7,5,5,7,11,15,20,21,19,16,16,9,10,7,13,16,11,11,9,11,11,11,15,15,15,9,6,10,10,8,7,5,8,8,5,2,3,5,5,4,4,7,6,4,5,5,5,6,7,9,9,9,11,12,11,15,15,2
16,19,11,8,8,13,16,14,15,15,17,18,17,17,18,12,10,9,9,7,7,4,3,3,5,7,12,22,24,33,33,12,13,32,32,13,12,15,30,30,19,17,16,16,6,4,5,7,7,5,4,2,4,4,2,1,1,3,3,1,5,5,5,2,1,2,1,1,1,1,3,3,3,1,1,2,1,1,1,1,1,1,1,1,2,4,4,3,2,2,2,2,2,2,2,2,1,2,2,3,4,4,4,3,2,1,1,3,3,2,4,4,1,2,2,2,1,1,1,1,1,3,3,1,1,2,2,2,3,3,2,1,2,3,2,2,2,2,2,3,3,3,6,7,5,4,2,3,3,2,2,3,4,6,6,6,6,7,8,10,11,5,5,5,4,6,7,20,20,11,9,6,19,19,10,7,7,4,1,1,1,12,12,10,3,4,3,3,2,2,4,5,5,5,3,3,3,2,2,3,3,7,8,12,15,12,16,16,13,5,14,19,19,23,23,7,12,16,38,38,19,18,25,25,20,12,8,6,6,5,5,5,4,4,4,3,6,6,8,12,12,12,15,19,16,15,15,8,6,11,23,23,18,17,20,24,16,14,13,10,9,4,6,7,14,14,7,6,4,4,2,1,4,13,13,7,11,10,7,6,5,5,5,5,5,15,15,8,8,13,15,18,14,23,23,19,18,20,21,19,13,8,8,8,8,7,9,9,11,10,11,11,5,7,9,9,9,6,6,16,21,19,18,15,20,20,16,5,10,7,9,10,10,10,10,9,9,4,5,5,5,6,7,7,5,5,6,9,12,12,19,19,12,10,10,14,15,11,13,13,11,16,16,6,11,16,18,18,11,4,7,7,8,7,7,9,9,6,7,9,9,8,8,8,7,6,6,3,2,5,6,6,6,7,9,11,12,11,13,13,2
9,14,11,8,10,10,16,18,15,15,15,15,15,17,18,13,10,8,8,6,5,4,2,2,5,7,12,25,26,39,39,11,17,21,21,16,12,12,30,30,14,11,8,11,11,4,4,3,3,3,3,3,3,5,3,2,2,2,2,2,6,8,8,2,1,1,1,1,1,2,4,4,2,1,2,1,1,1,2,1,1,1,1,1,2,2,3,3,2,3,3,2,2,1,2,1,1,2,2,2,2,3,1,1,1,2,1,4,4,1,3,3,3,3,1,1,1,1,1,1,1,3,3,1,2,2,2,2,2,2,2,4,6,6,6,4,4,3,4,6,7,6,8,10,9,5,2,3,3,4,5,6,6,6,4,5,6,6,7,10,11,12,5,7,7,6,6,13,13,11,11,14,20,20,12,9,7,3,2,2,1,11,11,8,4,4,1,1,2,2,4,4,4,4,3,4,3,3,4,3,6,8,11,13,15,7,13,13,7,8,15,18,15,17,17,7,12,16,42,42,22,20,17,25,25,9,5,5,5,6,6,5,5,5,3,4,4,4,9,12,13,22,22,19,22,21,17,16,10,11,12,15,21,21,15,15,11,13,11,7,5,7,10,11,11,11,6,1,4,4,3,2,4,11,11,8,11,11,10,10,6,4,3,5,6,14,14,7,8,13,14,9,36,36,23,19,18,20,21,19,14,15,11,11,12,9,15,15,11,10,8,7,7,5,9,11,11,9,7,16,16,17,18,18,15,16,16,10,7,7,7,9,9,9,8,8,10,10,9,9,7,5,6,7,7,8,11,13,16,19,14,15,15,15,15,14,15,9,11,13,10,20,20,11,11,12,15,15,11,10,6,6,6,6,7,9,11,12,10,9,9,8,8,8,7,7,7,3,3,2,4,5,6,6,6,7,9,8,8,7,1
1,5,11,6,9,10,10,18,16,14,17,17,8,9,16,13,9,8,5,6,4,2,1,4,5,9,10,22,25,40,40,12,22,22,14,14,16,19,33,33,12,10,6,9,9,5,3,3,2,3,3,2,2,5,5,3,2,2,2,3,6,9,9,2,1,1,1,2,2,2,3,4,4,1,2,2,1,1,2,1,1,1,1,1,1,2,2,4,4,3,3,2,2,3,3,2,1,2,2,1,3,3,1,2,2,2,2,3,1,2,2,2,3,3,1,1,1,1,1,2,2,2,2,1,1,1,5,5,2,3,3,4,6,6,8,7,8,7,7,6,7,7,8,10,9,6,6,7,9,10,9,8,7,5,6,9,10,5,7,7,10,12,8,9,9,7,6,6,7,8,11,15,18,17,10,7,3,2,2,2,4,12,12,5,5,5,2,1,1,2,4,9,9,2,1,4,4,3,4,5,9,9,11,13,12,12,8,8,7,19,19,18,15,13,8,8,12,17,44,44,22,22,17,24,24,7,3,4,7,7,4,4,6,6,4,4,4,3,10,10,10,25,25,12,22,21,17,21,22,12,9,13,16,16,21,21,8,5,4,3,11,12,12,11,8,6,3,2,2,3,3,3,3,7,13,13,9,11,10,10,6,4,5,6,11,11,10,7,13,13,11,20,33,33,14,10,12,13,15,15,14,15,14,12,12,9,12,12,8,8,8,8,8,7,6,11,19,13,9,12,12,15,18,18,18,14,14,14,6,13,13,6,6,8,8,8,6,10,14,10,8,7,6,7,6,8,11,13,16,19,14,19,21,20,11,7,8,5,11,11,8,11,8,10,9,11,13,13,13,13,10,8,10,11,10,9,11,12,10,5,6,6,6,6,8,8,6,3,1,1,4,4,5,5,4,7,9,8,10,7,2
5,7,5,9,10,16,16,11,16,14,8,12,8,7,5,13,8,6,4,4,3,2,4,4,5,16,16,20,21,40,40,21,20,16,18,19,17,18,29,29,18,13,4,8,8,5,4,3,3,3,3,3,5,5,5,4,3,3,2,4,5,10,10,3,1,1,2,2,2,2,1,5,5,1,2,2,1,1,1,1,1,2,2,1,1,1,3,3,3,5,5,2,2,2,1,1,1,2,2,3,3,3,3,3,3,1,1,1,2,2,1,2,4,4,2,2,2,1,1,1,1,1,2,2,1,3,5,5,5,5,4,6,6,5,8,7,8,7,7,5,7,8,6,6,6,6,7,11,15,16,14,10,8,7,6,9,10,7,9,7,8,10,10,9,11,11,6,5,4,4,8,15,18,15,10,4,1,2,2,5,9,11,11,4,3,2,3,5,3,3,5,12,12,2,2,2,3,3,4,5,11,11,10,8,5,14,14,8,6,21,21,12,11,10,7,8,12,19,35,35,31,20,15,24,24,7,3,5,10,10,2,4,7,7,5,4,4,6,8,8,6,14,17,17,13,16,18,21,22,25,12,11,14,18,18,16,9,3,2,2,14,14,14,9,3,3,3,2,4,3,4,3,2,5,15,15,6,6,9,6,5,6,6,6,12,12,5,5,17,17,6,21,27,27,12,11,10,6,4,2,2,7,14,12,11,10,11,11,7,7,9,12,12,10,11,10,19,13,11,6,15,16,16,17,17,15,16,16,8,17,17,7,5,5,7,7,6,10,14,10,8,7,6,5,3,6,5,4,4,7,13,19,21,20,14,9,8,10,15,12,8,8,13,13,11,12,14,14,10,10,10,6,10,11,10,9,9,6,6,6,6,6,4,6,6,6,5,3,3,4,4,5,4,3,3,2,7,7,12,12,2
5,8,5,9,11,11,11,11,8,12,15,14,5,5,6,6,6,6,2,3,2,2,5,5,6,27,27,23,23,31,31,28,23,17,21,23,30,25,19,25,25,15,3,9,9,6,4,3,4,4,2,3,4,4,6,6,4,5,5,6,5,9,9,5,1,1,3,2,2,1,1,5,5,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,3,4,4,1,2,2,2,1,1,1,1,3,3,3,3,2,2,1,1,1,1,1,2,2,2,3,2,2,2,2,2,1,1,5,4,3,3,5,6,6,6,7,10,10,11,10,5,5,5,6,7,5,5,8,5,5,6,9,11,12,15,16,14,10,8,9,7,7,7,7,9,7,8,7,9,12,9,9,7,7,5,5,9,12,16,8,4,2,2,4,6,9,9,9,3,2,2,3,3,6,6,5,5,12,12,4,4,4,6,5,3,4,11,11,11,6,8,14,14,8,9,15,15,12,9,6,12,12,15,19,19,40,40,20,14,20,20,8,6,7,7,6,3,5,7,10,10,5,4,10,10,8,6,5,15,15,13,16,29,29,21,25,18,14,15,17,14,11,6,3,4,8,19,19,12,6,1,3,3,3,4,3,5,5,1,4,17,17,6,3,3,4,5,6,6,11,11,10,5,9,15,15,11,16,20,20,16,11,10,4,4,3,3,4,9,9,9,9,14,14,8,7,13,16,16,8,11,17,16,15,15,13,15,16,13,11,11,11,14,17,16,13,13,8,8,4,8,8,5,4,7,9,8,7,3,4,4,3,3,3,3,3,3,5,8,12,14,9,12,19,19,11,4,10,15,14,14,14,14,14,12,12,7,4,4,9,9,9,11,11,6,6,6,5,7,7,7,5,5,3,3,5,5,5,4,3,1,3,3,4,10,13,1
