0,3,2,1,3,4,4,5,8,21,21,6,6,5,6,6,3,3,7,14,14,6,3,7,7,7,9,14,20,20,7,8,8,12,24,24,17,19,46,46,36,19,23,24,24,15,16,16,1,20,37,37,24,36,36,11,16,25,25,22,20,19,12,10,11,12,12,19,19,19,19,24,38,38,25,18,18,19,30,30,16,16,12,14,20,23,23,21,8,7,11,21,27,41,49,49,30,16,19,19,11,4,7,17,17,13,5,23,23,13,26,36,36,29,32,43,44,45,45,21,22,34,34,28,21,21,10,25,28,28,13,16,26,26,7,25,25,22,24,24,6,3,15,15,12,9,10,12,34,34,31,20,11,22,22,15,31,31,19,3,3,11,21,21,16,26,26,14,12,11,11,11,13,13,6,14,28,28,16,8,13,22,23,27,38,38,43,43,37,27,37,37,25,15,15,21,38,38,34,14,16,16,20,33,41,41,36,36,17,7,15,15,26,26,21,17,25,25,16,23,27,27,14,9,16,16,19,19,8,4,4,0,3,3,9,19,20,20,11,11,10,10,7,10,10,10,10,5,15,15,15,22,31,31,22,23,40,40,21,21,20,28,28,24,35,54,54,33,26,30,30,25,16,16,13,41,41,27,2,11,13,13,4,7,12,17,17,15,35,47,47,44,29,39,39,31,46,46,46,45,43,25,39,39,41,45,45,11,26,26,20,6,2,2,4,10,10,27,32,32,22,20,20,20,21,61,61,44,44,36,19,18,18,18,23,45,45,35,25,11,11,11,9,15,15,33,33,49,49,44,40,28,29,31,31,19,24,24,22,28,28,26,9,9,14,14,10,13,13,12,12,7,19,19,31,31,5,22,30,30,29,24,21,21,51,51,31,24,22,22,22,13,31,31,28,28,19,29,36,46,0
2,6,10,10,8,2,5,11,12,20,20,6,10,8,11,12,9,7,6,13,13,4,4,9,13,13,17,20,23,16,7,10,8,15,17,17,8,27,50,50,35,30,30,20,32,28,26,24,13,22,33,33,25,25,30,28,14,27,33,33,21,21,23,25,26,27,31,32,10,19,19,31,38,38,15,20,16,33,34,34,18,18,14,12,19,23,23,19,13,17,21,30,26,33,51,51,49,22,30,33,29,31,34,28,23,22,16,27,27,15,28,41,42,42,35,34,39,44,44,24,28,32,32,20,28,28,28,27,24,24,22,20,25,25,22,30,16,36,36,16,14,11,15,15,13,12,13,34,34,26,22,20,20,21,12,22,42,42,10,14,21,18,24,24,15,26,26,25,20,31,31,26,21,26,22,30,43,43,26,36,33,25,25,28,43,43,67,67,22,25,28,28,25,16,19,26,41,41,24,20,18,13,19,34,39,44,47,47,17,17,16,13,17,18,24,29,36,36,17,21,21,17,11,13,21,21,18,18,10,12,7,7,7,6,8,23,23,15,9,9,8,13,18,19,21,27,32,27,19,19,22,30,32,32,24,27,27,22,19,21,22,28,28,22,37,59,59,25,31,31,35,35,28,23,23,40,40,22,18,22,17,9,5,8,10,15,15,19,32,43,44,44,35,45,45,38,45,45,37,33,57,62,56,39,49,49,40,44,41,25,35,38,29,21,15,18,25,29,32,32,22,19,22,18,20,42,42,46,46,41,32,15,21,34,37,51,25,17,16,10,11,11,11,21,22,35,37,49,49,45,39,24,28,32,32,26,27,27,24,27,27,27,13,17,20,20,9,15,17,17,16,17,27,30,36,17,19,26,24,23,17,12,22,22,41,41,24,28,28,22,22,14,23,28,28,18,20,31,39,49,16
2,5,6,10,8,8,4,8,33,33,8,8,10,8,6,5,4,6,6,10,10,8,8,12,13,14,18,21,22,23,21,10,14,17,17,14,13,38,49,49,20,29,29,16,13,20,20,22,25,25,23,23,20,11,30,28,31,29,28,28,20,21,23,25,26,27,31,32,28,28,19,32,40,40,23,12,12,35,35,21,17,17,13,12,22,22,22,12,18,25,27,27,26,36,49,49,39,21,30,33,29,22,13,20,20,21,30,30,25,19,29,39,45,45,41,30,43,43,43,17,25,25,22,9,27,29,29,23,21,20,17,24,27,27,22,14,29,29,22,17,11,9,14,10,13,12,11,36,36,29,27,11,14,14,11,30,50,50,27,27,21,33,33,21,15,27,27,27,20,31,31,19,18,26,19,39,48,48,18,15,27,27,25,32,30,54,81,81,25,24,29,30,30,19,14,20,26,28,28,23,22,11,20,29,45,63,63,39,22,25,26,25,21,14,28,44,44,32,22,22,15,12,12,16,18,18,9,14,10,7,11,11,5,3,8,18,18,11,12,12,11,16,19,20,25,25,24,18,14,22,22,25,28,28,28,24,24,19,16,19,23,30,30,30,47,47,34,19,20,27,40,40,23,20,23,26,22,21,11,13,9,4,4,9,14,8,13,23,29,36,36,45,44,40,33,46,53,53,29,39,57,62,56,31,41,41,40,44,41,39,19,22,29,25,39,39,25,27,36,36,37,44,35,24,20,26,29,43,43,33,32,26,38,38,37,18,12,21,21,18,18,15,24,24,17,20,45,56,56,43,30,27,31,42,42,28,31,23,24,25,27,27,9,30,30,15,10,15,17,19,18,17,30,30,24,25,29,26,24,15,6,9,19,19,31,34,34,32,32,28,30,37,32,21,16,16,22,35,37,47,19
1,3,3,3,8,8,7,25,25,23,12,12,8,8,6,6,6,5,5,6,14,16,12,9,12,19,25,29,29,26,31,25,18,17,14,11,13,39,40,40,15,24,24,10,14,13,24,42,42,34,21,13,13,17,14,24,31,29,19,19,14,15,15,15,19,18,18,28,28,25,21,28,29,29,23,12,24,25,25,15,19,19,13,13,18,18,18,12,20,25,29,29,26,36,44,44,21,36,31,29,19,22,13,23,27,30,31,31,16,24,33,38,42,42,41,36,45,45,35,17,19,19,13,20,35,37,36,30,25,15,14,30,30,30,16,24,28,28,10,17,18,18,11,14,14,12,21,21,40,40,34,24,20,14,13,36,41,41,28,27,26,33,33,12,20,25,25,21,21,28,23,17,12,15,29,47,47,35,18,15,19,16,25,32,49,72,72,64,29,28,31,31,31,22,19,27,26,25,26,26,18,9,23,28,45,74,74,27,22,25,27,25,21,27,34,44,44,25,25,20,6,13,13,10,13,13,11,8,6,7,10,10,7,5,7,12,12,14,17,17,15,16,19,27,30,25,21,21,18,26,26,20,19,30,30,17,20,20,18,20,28,32,33,33,42,42,18,18,14,33,42,42,33,20,23,23,20,20,10,4,5,6,6,15,18,15,13,20,24,25,27,45,44,35,21,44,54,54,41,39,54,45,20,24,42,42,18,18,36,36,31,32,32,45,45,32,20,20,33,33,44,46,39,36,27,15,20,31,35,35,23,38,43,43,41,28,18,20,20,26,26,21,21,20,20,19,44,65,65,35,39,31,34,49,49,28,31,20,19,16,15,15,13,30,30,14,14,16,16,19,18,11,31,39,39,25,29,24,15,10,7,7,30,30,28,28,27,32,32,35,33,37,32,21,9,9,25,38,41,44,19
0,3,5,4,2,6,7,15,18,18,10,10,8,10,7,6,6,9,12,12,14,16,12,9,9,16,33,39,39,26,31,27,27,24,14,11,15,40,40,28,13,22,22,10,14,14,41,49,49,23,29,28,26,20,14,4,13,16,19,19,15,15,10,6,11,11,17,25,25,21,18,15,21,23,22,23,23,17,17,17,14,15,15,14,12,10,8,12,18,23,31,33,33,24,28,28,35,36,31,29,19,22,22,26,27,32,32,18,20,28,31,35,42,42,39,43,52,52,24,16,8,10,25,28,35,37,36,30,25,16,22,28,28,28,24,33,33,17,17,19,26,26,16,13,13,11,27,27,37,37,36,24,20,14,13,29,29,32,28,16,29,29,24,15,20,22,20,18,18,16,16,16,11,18,34,49,49,22,18,25,37,39,23,34,66,84,84,44,26,30,32,33,33,29,27,27,21,22,28,28,15,15,34,34,41,53,53,33,26,22,27,24,20,27,34,32,24,27,27,10,3,7,10,8,12,12,11,7,6,7,7,6,7,7,15,15,14,16,15,16,19,19,19,27,30,16,22,27,27,19,23,23,22,20,19,4,12,23,28,28,32,32,29,24,43,43,29,22,19,38,40,40,27,24,24,23,20,20,10,4,4,6,11,28,28,15,24,33,33,29,26,42,39,18,24,27,40,40,41,38,24,20,27,30,40,34,45,54,44,32,32,32,32,40,40,16,26,30,21,30,44,46,41,51,51,14,19,27,38,38,28,43,51,61,61,28,18,14,36,36,26,26,24,23,23,16,37,57,57,49,39,31,40,40,30,26,26,20,19,13,10,17,22,24,16,16,14,19,19,17,13,11,40,40,26,10,9,11,11,8,9,9,34,34,32,31,25,22,23,35,33,27,22,13,17,17,18,35,48,48,12
0,4,5,4,3,4,4,12,14,19,15,9,8,10,7,4,7,12,13,13,11,12,9,10,11,19,28,31,31,18,16,27,27,25,21,22,14,39,39,28,13,21,21,11,12,14,36,36,32,23,29,28,26,21,22,16,16,10,21,21,15,15,11,14,16,15,20,20,18,20,24,20,15,28,28,27,12,13,17,23,20,15,18,18,15,7,15,15,15,25,37,37,31,18,39,47,41,28,20,16,20,29,36,37,37,27,15,16,26,32,32,30,30,34,35,47,50,50,28,17,8,10,25,30,31,31,28,20,14,16,22,26,20,16,31,34,34,24,24,31,31,31,20,11,14,11,20,31,36,36,34,41,41,26,21,19,20,30,24,30,30,28,19,21,21,17,16,14,14,11,11,17,18,22,39,39,33,26,26,31,39,44,37,36,84,84,68,41,19,25,30,30,33,35,35,30,14,17,26,26,13,28,47,47,41,36,31,31,25,25,24,22,28,27,26,25,23,25,25,3,3,4,8,8,8,13,13,8,4,6,7,8,10,12,18,18,14,16,13,14,20,23,26,26,16,16,24,31,31,20,19,19,16,21,21,10,7,22,33,33,28,26,25,44,44,44,36,21,35,42,42,30,20,26,26,21,17,17,6,6,6,9,12,29,29,10,24,33,40,47,48,34,29,40,24,13,19,32,25,15,33,33,33,47,40,37,45,54,44,24,34,32,32,32,32,27,35,34,30,19,15,26,63,63,53,19,21,28,37,37,34,47,85,85,39,17,12,13,47,47,26,26,30,23,23,17,23,36,41,49,40,23,55,55,23,24,24,20,16,11,17,19,27,27,18,15,16,12,13,14,19,15,36,36,20,20,10,12,12,8,11,11,30,30,32,31,32,18,10,12,7,7,11,12,23,23,18,36,46,46,8
1,6,6,4,3,5,6,6,14,19,15,7,4,3,4,5,11,13,14,14,15,16,13,10,15,20,27,27,27,15,15,15,15,26,31,22,16,34,34,29,17,24,24,10,10,18,19,19,20,15,28,28,26,27,22,16,21,21,25,25,18,13,16,14,16,15,14,11,18,20,24,20,13,26,26,25,14,10,17,23,20,15,14,14,13,21,38,43,43,37,41,41,16,39,43,47,41,24,21,27,28,29,38,38,37,29,12,20,28,28,30,30,29,37,48,58,58,37,25,11,16,16,16,26,32,32,27,16,16,14,18,19,19,23,34,34,18,26,26,38,38,27,19,31,27,11,10,33,42,42,36,41,41,35,35,33,19,19,10,25,27,27,19,18,18,15,16,16,13,17,17,17,18,24,41,41,25,26,38,37,39,44,43,40,96,96,52,30,19,26,25,25,29,39,39,39,21,13,24,24,19,38,51,51,50,30,25,25,26,26,24,22,28,27,20,16,25,25,23,5,2,4,5,10,10,17,17,9,6,9,9,9,11,12,12,12,13,14,14,15,21,26,26,16,21,21,25,30,30,21,26,34,27,25,25,25,13,19,24,24,21,21,33,60,60,38,33,16,27,45,45,24,29,29,19,19,17,9,3,8,10,10,12,11,16,18,20,27,40,47,48,34,29,40,27,27,16,18,19,22,43,43,41,47,39,37,32,36,28,20,34,32,39,39,31,30,35,34,30,27,27,22,74,74,40,27,22,29,38,38,40,51,91,91,26,13,10,43,46,46,19,26,37,37,28,16,18,28,40,39,37,25,43,41,24,21,16,10,16,17,18,21,27,17,18,15,17,19,1,14,19,20,26,26,14,14,15,18,18,8,11,13,12,22,26,31,32,18,9,9,9,12,13,19,21,21,18,37,45,45,10
1,5,5,3,2,5,9,9,7,12,9,6,4,3,3,6,9,11,12,11,15,16,8,6,14,17,24,26,32,35,34,19,8,26,31,22,17,30,30,29,16,21,21,10,15,19,24,19,25,25,28,28,26,27,22,28,25,25,19,27,27,18,16,13,11,13,22,17,14,14,14,15,15,20,26,25,17,12,13,12,13,13,8,8,26,37,38,43,43,37,30,24,29,39,43,38,31,33,33,32,29,23,33,38,38,21,12,24,30,30,33,33,40,47,56,56,49,28,13,15,15,13,16,26,41,41,26,23,22,12,16,22,22,31,35,35,13,23,23,40,40,23,28,31,27,24,21,28,35,35,36,37,31,44,45,45,29,29,8,26,27,27,20,14,21,21,15,15,12,19,19,13,14,27,32,32,23,29,38,39,34,39,43,40,77,77,44,25,26,26,43,32,20,35,38,38,21,14,27,27,17,36,48,53,53,30,30,28,23,23,17,12,20,15,13,13,21,21,17,5,3,4,8,10,10,14,14,6,7,11,11,7,11,17,17,12,12,13,19,19,22,28,28,11,21,21,26,26,22,29,31,34,27,25,34,34,16,17,17,15,20,23,48,48,42,41,32,23,23,39,39,25,34,34,19,16,15,7,7,9,13,14,14,11,18,26,31,39,39,38,49,49,35,29,25,25,23,15,18,44,44,35,35,44,32,32,18,32,34,30,29,36,36,28,21,30,23,11,14,31,31,37,59,59,36,29,22,32,35,36,50,77,77,37,29,15,15,66,66,36,20,47,47,31,31,16,11,27,42,39,36,35,43,31,24,14,4,8,16,17,18,21,22,18,17,15,17,19,18,11,16,34,34,22,17,16,18,19,19,8,11,13,10,21,27,27,28,17,10,9,24,24,14,15,20,20,15,39,39,39,21
2,5,6,6,3,2,9,9,7,4,5,5,4,3,3,5,5,8,12,12,10,9,7,9,15,10,12,18,32,35,34,19,17,17,11,16,18,25,29,29,21,21,15,12,22,22,24,19,24,24,23,15,23,25,25,28,28,28,15,24,24,20,12,13,21,23,22,18,18,19,14,13,12,20,27,27,22,12,13,21,10,6,7,17,26,37,34,39,36,33,17,26,30,30,26,22,28,43,43,43,27,21,29,42,42,13,14,23,34,39,39,38,41,51,51,51,29,26,17,17,9,13,16,30,48,48,27,27,16,10,23,25,25,39,39,21,23,23,20,36,36,25,28,28,28,28,14,27,25,15,22,15,40,62,62,39,32,32,12,26,30,30,26,20,29,17,18,16,8,13,13,17,14,34,34,29,27,29,37,39,30,32,38,38,60,60,41,35,37,37,43,32,34,29,29,18,21,22,28,28,16,34,44,46,46,35,26,32,35,35,20,16,13,14,14,14,17,16,9,7,3,4,12,16,15,9,9,4,4,7,7,10,15,16,16,14,11,11,17,23,28,29,29,20,22,22,23,23,16,29,31,23,21,25,40,40,14,15,15,22,25,25,57,57,37,37,30,28,30,34,29,32,32,21,15,12,9,10,10,12,17,17,16,16,12,36,41,41,34,30,36,36,53,35,34,36,31,32,39,34,34,23,35,49,49,43,44,50,45,30,22,54,54,23,23,16,13,13,17,29,29,40,50,50,31,24,17,30,34,38,54,84,84,28,29,27,22,61,61,24,21,64,64,32,32,17,14,27,42,39,33,42,39,31,18,7,7,12,12,15,18,18,16,18,16,15,15,14,22,25,35,27,27,21,21,16,18,15,15,9,17,17,4,12,22,22,28,17,10,7,28,28,14,21,25,25,24,41,41,41,39
6,5,6,8,5,3,9,9,5,4,5,5,5,4,5,2,4,4,10,10,8,6,14,14,15,14,17,15,13,13,17,14,15,15,13,12,18,16,23,23,12,16,16,18,35,35,21,18,23,19,21,24,24,27,27,27,26,26,19,12,17,20,22,22,21,23,19,18,18,19,14,9,10,10,33,33,20,24,17,21,17,17,10,26,26,23,36,37,25,14,18,23,23,22,22,29,32,46,46,42,22,13,28,34,34,10,19,26,34,37,37,38,46,51,51,41,30,29,34,22,11,11,19,30,32,31,25,25,14,18,23,23,19,45,45,12,25,25,20,27,27,25,23,45,45,15,27,27,25,9,7,13,50,75,75,28,28,21,23,28,33,33,27,37,37,30,28,22,14,12,8,21,23,25,27,29,27,27,29,23,24,35,42,42,57,57,38,47,47,38,28,32,34,37,25,14,22,26,26,26,20,33,38,38,31,33,33,32,32,32,20,25,27,27,14,16,17,9,6,6,6,12,12,16,19,13,6,8,5,5,6,16,18,18,15,15,15,14,14,26,30,30,18,19,17,20,20,15,21,21,19,26,26,22,27,27,19,13,16,26,35,35,38,38,26,26,38,31,37,37,27,32,32,15,12,17,21,9,11,15,21,21,18,26,26,42,46,46,31,25,24,33,53,39,51,63,56,58,55,41,24,37,30,42,42,43,44,50,45,24,23,57,57,27,31,23,13,13,17,36,37,37,44,44,28,23,15,16,34,44,75,75,40,28,38,38,29,56,56,26,63,63,46,28,21,17,13,13,9,16,28,42,33,26,14,9,11,12,12,9,28,28,16,15,10,17,17,17,25,32,35,17,20,22,22,21,15,11,10,16,20,20,5,9,9,9,12,5,5,16,16,14,24,27,28,28,24,38,38,61,39
