0,17,36,36,18,29,31,31,30,19,19,24,24,29,52,52,10,9,9,3,21,21,5,2,5,26,78,78,27,29,29,29,29,24,2,1,1,1,2,2,5,9,9,5,7,30,30,12,12,10,19,56,56,38,40,40,37,35,35,15,23,29,29,43,53,53,8,19,21,24,24,15,14,15,15,24,47,47,47,47,39,29,47,47,37,37,39,42,52,52,7,15,15,19,34,34,20,20,10,13,16,60,60,44,44,42,40,61,61,31,27,21,25,26,26,11,4,11,11,12,12,7,5,1,3,8,8,9,9,18,18,15,28,28,17,13,16,22,22,11,21,28,28,20,9,18,18,17,17,17,15,24,24,25,26,26,45,45,16,13,23,23,9,33,33,11,10,17,32,32,19,15,25,35,35,35,32,32,30,30,20,20,24,42,42,18,29,65,65,37,30,21,17,27,71,71,42,42,43,43,36,52,52,39,39,32,24,24,20,28,28,28,67,67,46,42,42,41,64,64,21,34,34,36,46,93,93,41,46,46,46,70,70,37,31,14,37,66,66,36,29,19,19,43,43,26,10,12,27,27,19,15,31,41,41,31,30,22,33,43,43,42,41,41,16,20,25,25,51,51,36,36,32,18,58,58,33,25,19,18,54,54,32,32,33,33,19,16,26,26,19,20,20,28,28,3,6,6,9,22,22,23,39,39,38,44,44,16,21,21,7,52,52,42,11,9,26,36,54,54,42,42,45,45,39,25,30,30,20,42,43,43,16,20,20,28,69,69,35,28,18,8,20,22,30,40,40,36,43,43,29,20,20,14,24,42,42,14,25,32,36,62,62,38,42,42,36,49,49,24,23,20,25,51,51,23,13,29,32,32,42,42,26,28,42,47,71,71,30,24,20,13,13,19,37,50,50,56,74,74,0
35,38,40,44,43,32,32,31,31,37,39,33,33,40,49,49,9,13,19,24,38,38,15,1,5,26,77,77,21,26,31,31,28,15,1,2,1,1,1,1,5,10,10,5,8,32,32,11,9,11,21,59,59,43,43,43,41,33,24,23,24,32,32,60,60,22,14,21,21,23,22,24,24,29,29,29,48,48,52,52,45,37,50,50,36,36,37,38,46,46,10,11,14,20,40,40,22,22,25,29,26,52,52,44,44,44,41,54,54,38,38,27,23,26,19,18,13,16,16,13,13,8,8,10,8,12,12,9,9,18,18,16,30,30,18,13,23,23,22,15,15,29,29,28,24,24,20,28,29,32,42,35,32,24,24,22,46,46,21,23,29,22,19,18,24,32,25,18,29,36,36,32,30,38,38,33,35,35,34,32,21,15,20,45,45,18,23,58,58,34,39,39,37,33,69,69,43,43,46,46,36,38,38,38,38,44,58,56,56,53,52,39,83,83,53,44,48,48,37,36,40,44,44,49,49,87,87,34,43,46,46,79,79,36,38,24,22,69,69,34,33,39,39,38,30,28,36,41,33,25,25,17,24,32,38,38,38,50,42,38,47,47,78,78,53,63,63,59,56,52,35,37,52,49,57,57,28,30,30,33,32,29,32,35,35,33,10,32,50,52,61,63,64,63,64,60,51,51,60,64,55,44,19,40,45,76,76,35,48,63,54,55,55,58,62,71,69,69,69,54,48,41,40,40,40,39,30,30,24,41,50,50,16,18,18,26,74,74,46,39,35,50,55,59,53,48,39,41,41,39,42,44,39,43,43,38,45,40,37,37,42,71,71,41,41,37,35,51,51,28,27,28,31,54,54,16,25,33,39,49,49,44,50,49,46,44,73,73,34,41,45,53,54,49,31,38,47,54,82,82,18
22,20,38,38,37,37,33,29,23,21,21,39,39,41,46,46,14,19,21,19,46,46,19,2,5,28,75,75,22,25,31,31,28,11,1,2,2,2,1,2,5,12,12,10,7,23,23,10,10,15,23,60,60,42,42,41,41,35,26,33,38,37,29,55,55,19,25,27,29,37,46,49,46,46,48,52,54,54,46,42,42,41,64,64,52,49,45,39,30,22,23,29,30,33,46,46,39,36,43,54,50,49,47,37,44,44,42,48,48,33,33,42,49,53,38,31,23,24,26,21,13,12,12,10,8,8,11,8,9,16,16,15,39,39,22,12,27,28,28,22,21,30,35,35,33,33,30,37,42,40,42,35,32,26,19,19,46,46,20,23,29,20,19,20,34,39,27,18,25,55,55,32,34,37,37,35,38,39,39,34,25,20,18,30,30,19,18,42,42,34,39,39,37,36,74,74,48,48,47,47,44,36,36,50,63,66,68,58,56,51,39,35,75,75,47,44,47,47,44,35,40,43,43,49,49,72,72,31,43,47,47,73,73,51,40,39,31,65,65,38,39,50,50,46,33,41,50,44,44,47,40,30,19,27,38,41,46,57,57,48,41,45,89,89,41,63,66,62,54,23,36,46,52,55,59,49,49,39,43,43,32,38,33,35,35,26,47,47,40,48,61,61,64,62,61,48,41,55,60,64,55,44,39,39,49,89,89,35,31,51,50,53,53,51,64,71,69,69,74,59,60,53,46,42,46,46,32,32,26,38,48,48,23,31,31,31,49,49,42,44,44,42,39,59,53,48,39,24,16,36,42,44,39,43,43,38,45,35,39,39,45,80,80,41,34,31,35,64,64,28,28,33,38,54,54,13,30,33,37,65,65,35,35,26,26,40,69,69,37,37,26,25,31,30,28,27,46,53,85,85,9
41,34,43,43,38,38,31,30,42,30,26,42,42,38,38,34,31,35,39,32,54,54,23,2,8,29,72,72,24,27,30,30,26,7,1,1,1,1,1,2,9,18,18,11,10,17,17,15,15,16,21,56,56,39,39,43,43,37,31,33,38,37,27,26,26,19,25,27,31,37,46,53,53,48,51,55,57,57,50,48,45,45,86,86,52,49,45,39,23,18,25,35,40,46,50,50,46,44,43,54,56,56,46,41,38,38,38,34,34,36,47,53,55,53,40,31,23,24,26,23,23,13,12,9,9,8,13,12,11,12,16,16,49,49,26,15,26,31,31,27,27,27,36,36,21,21,30,37,42,46,40,34,34,28,14,29,53,53,16,17,17,27,28,44,44,39,34,34,27,44,44,26,34,33,35,35,38,38,38,28,37,40,37,17,17,16,18,47,47,22,29,38,45,42,71,71,46,49,49,47,47,47,46,58,69,77,69,58,47,28,40,38,77,77,39,42,43,43,42,31,34,36,37,37,54,54,54,31,48,48,44,52,63,51,44,45,44,40,45,45,45,53,53,37,45,53,50,44,44,47,40,30,27,27,23,41,51,58,61,64,59,47,89,89,55,47,66,62,56,56,36,46,51,55,59,49,49,47,41,37,28,38,33,18,19,19,62,62,48,43,50,53,60,59,44,31,44,55,57,64,64,43,43,28,47,95,95,41,39,32,42,51,51,51,64,63,67,66,74,59,60,53,46,42,32,32,34,34,29,38,38,34,32,44,44,41,39,39,36,41,44,44,37,56,48,36,22,21,30,31,32,28,26,23,27,27,24,32,40,40,47,84,84,40,26,22,39,69,69,29,30,34,38,52,52,15,32,32,39,71,71,36,36,38,41,46,65,65,37,37,30,39,55,58,57,56,44,51,86,86,14
41,37,46,46,41,41,32,35,42,30,41,43,43,36,32,38,37,35,39,32,69,69,24,4,8,32,68,68,25,32,32,28,26,8,1,1,2,1,1,4,14,22,22,11,10,18,18,22,24,22,24,46,46,34,39,40,40,31,31,27,27,20,25,22,22,19,23,26,36,36,41,53,53,54,51,55,54,45,50,54,48,45,87,87,37,40,41,29,44,44,29,35,40,46,48,48,48,49,46,48,56,56,51,46,41,33,27,15,32,42,51,53,55,52,46,30,28,13,18,30,30,13,8,8,8,16,14,15,13,12,11,11,52,52,19,20,23,25,25,33,33,21,36,36,24,24,28,34,40,46,40,33,34,28,19,32,56,56,18,38,42,36,33,41,41,28,39,39,33,41,41,36,36,33,32,36,36,33,38,42,47,53,53,24,20,18,12,58,58,33,33,38,45,45,55,55,37,45,46,49,71,71,46,58,69,77,69,35,39,49,55,51,80,80,35,38,44,44,33,33,37,40,28,43,87,87,44,34,48,48,47,55,63,51,46,45,44,33,46,50,50,43,48,48,45,53,48,44,34,26,29,25,27,27,24,25,51,58,62,74,76,67,74,74,52,51,46,39,69,69,30,30,27,41,46,41,45,47,41,28,28,24,12,24,26,35,58,58,39,43,43,39,45,65,65,30,44,55,52,86,86,51,31,24,35,95,95,45,43,43,19,48,48,29,30,32,32,35,35,31,28,28,24,23,20,20,37,37,29,39,39,22,31,48,48,46,46,46,29,40,41,43,43,35,20,26,39,55,60,62,62,56,48,31,26,28,28,34,41,41,48,80,80,37,33,30,42,69,69,32,35,35,36,46,46,25,31,36,44,78,78,42,40,38,41,46,54,54,35,35,33,39,55,59,63,65,60,41,80,80,15
42,44,40,40,40,40,32,35,37,34,43,43,38,32,27,38,37,33,30,34,73,73,21,6,5,25,62,62,33,29,30,30,27,9,1,2,2,1,1,7,16,16,16,6,10,27,27,22,24,30,27,40,40,35,34,32,32,29,28,17,28,38,35,30,30,23,27,29,34,36,60,60,51,54,50,53,54,51,50,54,62,49,74,74,37,37,31,23,55,55,37,37,38,40,49,49,48,49,46,45,51,53,51,46,41,33,26,26,32,42,51,45,38,55,55,37,37,22,14,21,21,17,12,8,16,20,14,15,13,12,4,12,36,36,17,27,30,30,27,38,38,29,33,33,32,28,30,32,34,34,32,35,35,32,26,30,45,45,22,38,42,36,33,24,23,21,35,35,30,56,56,34,39,39,34,39,44,45,46,44,47,67,67,33,29,27,14,57,57,44,44,43,39,45,47,33,30,36,48,50,78,78,36,51,55,53,88,88,42,49,55,55,65,65,42,40,36,36,59,59,44,45,29,26,91,91,50,50,36,39,47,55,59,48,46,41,41,41,29,39,39,32,48,48,33,38,28,30,30,33,33,25,19,19,22,41,49,54,62,74,76,67,56,56,48,48,46,36,60,60,38,38,37,29,30,30,15,21,23,25,25,12,18,36,36,40,56,56,34,46,48,48,39,74,74,27,31,31,25,94,94,56,25,32,27,91,91,46,39,39,29,37,41,56,56,53,54,55,57,55,51,47,41,32,18,25,37,37,31,43,43,29,32,47,47,43,59,59,38,43,41,39,39,27,31,49,61,59,60,62,62,56,48,31,24,38,38,34,38,44,48,64,64,37,33,42,48,67,67,35,36,36,35,31,46,35,26,36,42,79,79,41,41,39,33,35,55,55,32,33,33,30,41,59,64,68,65,57,62,62,31
49,47,39,33,39,39,38,29,55,55,35,35,28,21,43,43,37,21,24,38,64,64,22,6,3,10,43,43,37,31,29,29,22,8,1,2,2,1,2,15,15,10,9,12,14,35,35,21,24,30,29,45,45,42,45,48,49,40,38,30,40,42,38,32,33,24,37,37,34,33,54,54,22,27,30,40,48,51,50,52,62,49,71,71,36,33,23,14,57,57,42,42,44,44,59,59,36,42,44,45,44,46,48,44,37,33,26,35,37,26,23,29,35,52,52,38,36,26,20,19,19,14,11,15,16,20,12,8,10,10,13,13,20,21,21,32,37,37,34,38,38,33,27,32,32,26,32,34,36,36,26,40,40,39,31,30,34,34,31,32,42,36,41,41,24,24,34,34,21,59,59,33,43,43,41,31,44,45,46,44,31,74,74,44,39,25,15,57,57,41,43,43,39,24,23,32,33,40,50,50,80,80,32,26,25,37,103,103,53,52,42,55,54,54,42,40,26,13,62,62,44,45,29,36,84,84,61,61,30,42,45,39,39,39,42,48,48,43,22,29,29,26,34,34,32,26,40,40,38,45,45,25,19,23,35,58,58,33,39,39,40,38,51,51,47,47,45,32,61,61,37,37,39,46,49,38,25,21,25,37,44,17,30,41,41,47,55,55,52,40,48,48,43,70,70,51,55,38,33,93,93,48,57,62,59,65,65,46,43,39,39,30,41,56,56,53,54,55,57,55,51,47,41,32,38,38,28,27,40,44,44,45,45,41,41,39,63,63,38,43,41,37,22,41,40,49,61,59,55,59,54,49,27,34,43,51,42,40,26,41,44,55,55,38,42,45,48,69,69,33,33,30,44,52,46,35,18,31,38,76,76,39,40,40,36,57,57,48,32,31,31,37,46,56,64,68,65,70,69,64,47
50,48,44,32,42,47,47,41,64,64,31,31,21,36,39,39,29,29,27,31,51,51,16,14,9,5,16,37,37,31,24,23,13,5,2,2,2,1,3,23,23,8,10,10,14,37,37,25,26,26,30,53,53,45,46,48,49,47,47,36,40,42,38,35,33,28,39,39,34,30,31,31,36,36,36,36,59,59,41,44,52,47,67,67,33,28,17,24,63,63,40,40,40,46,50,50,29,29,26,26,24,38,38,33,32,29,25,27,37,26,23,29,35,41,41,34,30,24,20,17,17,5,8,15,11,14,14,8,10,10,11,18,18,11,11,29,37,37,37,35,35,35,21,31,38,38,31,33,35,35,36,38,38,36,31,32,32,25,28,28,18,9,46,46,29,29,38,38,21,57,57,36,44,44,43,34,27,27,25,29,40,75,75,46,43,19,20,58,58,40,40,38,36,25,24,33,37,45,52,52,81,81,34,25,20,39,102,102,60,56,42,33,53,53,39,30,26,33,54,54,41,33,47,66,74,74,62,62,52,65,64,53,53,41,41,44,44,41,42,37,15,26,30,34,40,29,36,46,54,66,66,16,29,29,35,54,54,43,64,72,71,75,84,65,56,50,44,31,64,64,47,54,56,60,56,40,31,30,42,53,56,56,45,44,48,48,61,61,52,50,43,44,44,60,60,51,55,38,39,78,78,63,64,65,66,58,38,46,50,50,40,35,37,47,45,41,45,48,40,36,31,26,27,23,58,58,33,47,46,39,45,50,50,43,35,34,65,65,46,43,40,34,56,56,45,45,49,54,52,30,20,35,39,41,65,65,42,40,28,28,38,64,64,40,40,40,46,56,56,46,47,54,57,52,40,30,27,19,34,65,65,37,37,39,39,67,67,36,34,32,37,43,76,76,35,49,59,70,69,65,52
50,48,44,31,42,50,50,44,65,65,31,26,21,36,36,18,33,33,32,30,33,33,13,14,9,6,4,17,28,31,24,13,5,2,2,2,2,3,4,25,25,8,10,9,14,37,37,28,34,34,31,60,60,45,46,46,47,48,48,36,39,40,35,36,36,28,21,26,26,26,31,31,36,36,40,40,69,69,40,33,30,34,68,68,33,25,17,32,67,67,38,39,39,43,43,39,30,30,29,28,31,48,48,15,12,13,11,19,24,26,26,26,31,37,37,31,27,23,18,14,14,4,9,9,15,17,17,17,18,13,10,21,21,10,15,26,34,39,39,36,34,34,18,33,50,50,29,31,34,34,41,41,38,34,32,31,31,20,22,22,15,18,43,43,27,27,33,33,29,60,60,37,41,43,43,28,28,24,28,37,45,85,85,39,34,18,24,59,59,29,35,38,48,46,36,39,40,45,46,46,79,79,33,23,38,32,98,98,56,56,43,41,54,54,29,19,37,47,51,51,42,40,47,66,82,66,61,51,52,65,64,83,83,47,43,41,41,32,42,55,59,52,52,43,40,29,36,46,54,79,79,42,39,39,39,54,54,43,64,72,71,75,84,72,57,50,44,31,56,56,47,54,56,60,61,61,38,35,42,53,105,105,55,49,48,48,73,73,42,50,43,34,34,38,42,49,39,35,35,32,68,66,67,66,66,65,58,32,45,45,45,40,40,23,17,19,24,30,43,45,36,27,27,18,54,54,47,49,47,34,52,52,36,34,35,36,85,85,56,46,41,32,85,85,45,44,39,44,47,47,30,37,37,37,56,56,30,22,28,28,34,70,70,38,38,32,31,44,51,54,56,56,57,51,51,37,29,17,33,56,56,33,33,39,39,64,64,36,36,34,37,44,80,80,40,38,38,53,58,65,52
24,30,22,35,41,50,50,43,66,66,30,23,23,18,16,22,32,33,33,32,25,25,14,18,23,20,11,5,10,13,11,6,1,1,1,1,3,4,6,23,23,10,8,9,14,38,38,31,36,36,35,62,62,37,33,33,33,48,48,22,23,26,27,40,40,20,18,19,19,21,38,38,24,35,42,42,67,67,41,36,38,41,73,73,35,24,24,34,65,65,35,37,37,37,46,47,39,42,46,46,37,60,60,16,16,16,9,18,39,48,54,48,49,47,36,27,23,15,10,20,14,9,14,24,25,22,16,19,22,17,16,20,20,9,15,28,30,38,40,40,32,33,29,24,51,51,23,28,34,34,31,37,37,33,31,30,30,23,19,13,18,28,30,30,29,26,31,32,32,58,58,41,41,45,45,43,43,45,50,37,49,90,90,36,30,15,20,48,48,20,28,38,48,46,43,45,45,45,45,48,80,80,26,35,40,48,79,79,57,51,46,46,66,66,21,32,37,47,51,51,42,62,64,65,82,66,61,47,49,40,43,93,93,46,44,42,42,28,37,55,59,62,70,65,56,58,49,31,38,73,73,42,39,46,46,66,66,47,47,49,63,74,80,72,57,35,41,36,31,31,36,46,49,51,67,67,37,35,36,32,113,113,58,50,50,46,81,81,32,32,36,31,26,22,40,39,36,38,38,33,68,66,67,66,64,66,60,46,24,39,41,57,57,38,42,47,58,62,60,53,36,39,39,22,33,39,47,49,47,24,56,56,43,43,41,45,98,98,52,43,36,40,85,85,43,44,38,29,71,71,38,38,33,30,39,50,48,38,30,33,36,64,64,29,26,18,25,44,51,54,56,56,52,74,74,37,26,17,36,59,59,28,28,31,31,66,66,36,36,35,32,45,78,78,41,57,57,30,49,49,26
